"Barcode"	"Cluster"
"1659"	"B02_B08_P3-G12_LIG311_8_2"	"PA-1"
"1660"	"B02_B10_P3-H02_LIG179_8_2"	"SI-2"
"1661"	"B02_B12_P1-H03_LIG13_8_2"	"SR-2"
"1662"	"B02_B12_P3-H01_LIG289_8_2"	"SR-2"
"1663"	"B02_B12_P3-H03_LIG333_8_2"	"SI-2"
"1664"	"B03_C02_P3-G12_LIG151_8_2"	"SI-2"
"1665"	"B03_C03_P1-H03_LIG224_8_2"	"SI-2"
"1666"	"B03_C06_P3-H02_LIG217_8_2"	"SR-2"
"1667"	"B03_C07_P3-H02_LIG36_8_2"	"SI-2"
"1668"	"B03_C08_P1-H03_LIG3_8_2"	"SI-2"
"1669"	"B03_C10_P3-H01_LIG102_8_2"	"PA-1"
"1670"	"B03_C10_P3-H03_LIG64_8_2"	"SI-2"
"1671"	"B03_C11_P1-H03_LIG112_8_2"	"SR-2"
"1672"	"B03_C12_P3-H03_LIG276_8_2"	"PA-1"
"1673"	"B05_D01_P1-H04_LIG268_8_2"	"PA-1"
"1674"	"B05_D01_P3-H02_LIG1_8_2"	"PA-1"
"1675"	"B05_D03_P3-G12_LIG156_8_2"	"PA-1"
"1676"	"B05_D04_P3-H03_LIG155_8_2"	"PA-1"
"1677"	"B05_D05_P3-H02_LIG146_8_2"	"SR-2"
"1678"	"B05_D06_P1-H04_LIG280_8_2"	"SR-2"
"1679"	"B05_D06_P3-G12_LIG285_8_2"	"SI-2"
"1680"	"B05_D08_P3-H02_LIG363_8_2"	"SI-2"
"1681"	"B05_D10_P3-H02_LIG143_8_2"	"SR-2"
"1682"	"B05_D12_P1-H03_LIG185_8_2"	"SI-2"
"1683"	"B06_E01_P1-H04_LIG314_8_2"	"SR-2"
"1684"	"B06_E02_P3-G12_LIG214_8_2"	"SI-2"
"1685"	"B06_E02_P3-H03_LIG309_8_2"	"PA-1"
"1686"	"B06_E03_P3-G12_LIG27_8_2"	"SR-2"
"1687"	"B06_E05_P3-H01_LIG278_8_2"	"SR-2"
"1688"	"B06_E05_P3-H03_LIG300_8_2"	"SR-2"
"1689"	"B06_E07_P1-H03_LIG219_8_2"	"SR-2"
"1690"	"B06_E08_P1-H03_LIG95_8_2"	"SI-2"
"1691"	"B06_E10_P1-H04_LIG8_8_2"	"SI-2"
"1692"	"B06_E10_P3-H03_LIG242_8_2"	"SR-2"
"1693"	"B06_E11_P3-H01_LIG133_8_2"	"PA-1"
"1694"	"B06_E12_P1-H03_LIG156_8_2"	"PA-1"
"1695"	"B10_A03_P1-H03_LIG227_8_2"	"SR-2"
"1696"	"B10_A04_P3-H02_LIG154_8_2"	"SI-2"
"1697"	"B10_A05_P3-H02_LIG95_8_2"	"PA-1"
"1698"	"B10_A06_P3-G12_LIG301_8_2"	"SR-2"
"1699"	"B10_A07_P1-H04_LIG319_8_2"	"PA-1"
"1700"	"B10_A08_P3-H03_LIG216_8_2"	"SR-2"
"1701"	"B10_A09_P3-H03_LIG192_8_2"	"SI-2"
"1702"	"B10_A11_P1-H03_LIG110_8_2"	"SI-2"
"1703"	"B10_A11_P1-H04_LIG170_8_2"	"SR-2"
"1704"	"B11_B01_P3-H03_LIG369_8_2"	"SI-2"
"1705"	"B11_B04_P3-H01_LIG144_8_2"	"PA-1"
"1706"	"B11_B05_P3-H02_LIG271_8_2"	"PA-1"
"1707"	"B11_B09_P1-H04_LIG234_8_2"	"PA-1"
"1708"	"B11_B09_P3-H03_LIG295_8_2"	"PA-1"
"1709"	"B11_B09_P3-H03_LIG326_8_2"	"PA-1"
"1710"	"B11_B10_P3-H02_LIG74_8_2"	"PA-1"
"1711"	"B11_B12_P1-H04_LIG339_8_2"	"SR-2"
"1712"	"B11_F01_P3-H03_LIG380_8_2"	"PA-1"
"1713"	"B11_F02_P1-H04_LIG219_8_2"	"PA-1"
"1714"	"B11_F03_P3-H03_LIG338_8_2"	"PA-1"
"1715"	"B11_F04_P3-H02_LIG148_8_2"	"SR-2"
"1716"	"B11_F04_P3-H03_LIG232_8_2"	"SR-2"
"1717"	"B11_F05_P3-H01_LIG119_8_2"	"SR-2"
"1718"	"B11_F05_P3-H03_LIG76_8_2"	"PA-1"
"1719"	"B11_F07_P1-H03_LIG341_8_2"	"PA-1"
"1720"	"B11_F07_P3-H02_LIG53_8_2"	"SR-2"
"1721"	"B11_F08_P3-H01_LIG130_8_2"	"SR-2"
"1722"	"B11_F08_P3-H03_LIG206_8_2"	"PA-1"
"1723"	"B11_F08_P3-H03_LIG248_8_2"	"SR-2"
"1724"	"B11_F09_P1-H04_LIG200_8_2"	"PA-1"
"1725"	"B12_G03_P1-H04_LIG212_8_2"	"SI-2"
"1726"	"B12_G04_P3-G12_LIG189_8_2"	"PA-1"
"1727"	"B12_G07_P1-H03_LIG352_8_2"	"SR-2"
"1728"	"B12_G08_P3-H02_LIG102_8_2"	"SR-2"
"1729"	"B12_G09_P1-H03_LIG10_8_2"	"SR-2"
"1730"	"B12_G09_P1-H03_LIG238_8_2"	"PA-1"
"1731"	"B12_G09_P3-H02_LIG254_8_2"	"PA-1"
"1732"	"B12_G09_P3-H02_LIG365_8_2"	"SI-2"
"1733"	"B12_G11_P1-H04_LIG76_8_2"	"SI-2"
"1734"	"B12_G12_P1-H04_LIG204_8_2"	"SI-2"
"1735"	"C02_B01_P3-H01_LIG6_8_2"	"SI-2"
"1736"	"C02_B02_P1-H03_LIG145_8_2"	"SI-2"
"1737"	"C02_B02_P1-H03_LIG199_8_2"	"SI-2"
"1738"	"C02_B04_P3-H03_LIG168_8_2"	"SR-2"
"1739"	"C02_B05_P1-H04_LIG196_8_2"	"SR-2"
"1740"	"C02_B05_P3-G12_LIG190_8_2"	"SI-2"
"1741"	"C02_B05_P3-H03_LIG48_8_2"	"SR-2"
"1742"	"C02_B06_P3-G12_LIG102_8_2"	"SI-2"
"1743"	"C02_B06_P3-H02_LIG214_8_2"	"PA-1"
"1744"	"C02_B08_P1-H04_LIG65_8_2"	"SI-2"
"1745"	"C02_B08_P3-H03_LIG122_8_2"	"SR-2"
"1746"	"C02_B09_P1-H04_LIG161_8_2"	"SI-2"
"1747"	"C02_B09_P3-G12_LIG50_8_2"	"SR-2"
"1748"	"C02_B10_P1-H04_LIG282_8_2"	"SR-2"
"1749"	"C02_B10_P3-H01_LIG26_8_2"	"SR-2"
"1750"	"C02_B11_P3-G12_LIG60_8_2"	"PA-1"
"1751"	"C02_B11_P3-H01_LIG36_8_2"	"SR-2"
"1752"	"C02_B11_P3-H02_LIG187_8_2"	"SR-2"
"1753"	"C02_B11_P3-H02_LIG253_8_2"	"SR-2"
"1754"	"C02_B12_P1-H04_LIG154_8_2"	"SR-2"
"1755"	"C03_C01_P1-H04_LIG274_8_2"	"SR-2"
"1756"	"C03_C02_P3-H03_LIG311_8_2"	"SR-2"
"1757"	"C03_C05_P1-H03_LIG125_8_2"	"PA-1"
"1758"	"C03_C07_P1-H04_LIG184_8_2"	"SI-2"
"1759"	"C03_C07_P3-H02_LIG241_8_2"	"SR-2"
"1760"	"C03_C07_P3-H03_LIG298_8_2"	"SI-2"
"1761"	"C03_C08_P1-H03_LIG145_8_2"	"SR-2"
"1762"	"C03_C10_P1-H03_LIG143_8_2"	"SR-2"
"1763"	"C03_C10_P3-H01_LIG74_8_2"	"SR-2"
"1764"	"C03_C12_P3-G12_LIG46_8_2"	"SR-2"
"1765"	"C05_D01_P1-H04_LIG7_8_2"	"SI-2"
"1766"	"C05_D07_P3-G12_LIG76_8_2"	"SI-2"
"1767"	"C05_D09_P1-H04_LIG312_8_2"	"PA-1"
"1768"	"C05_D11_P3-H01_LIG253_8_2"	"SR-2"
"1769"	"C05_D12_P3-H03_LIG349_8_2"	"PA-1"
"1770"	"C06_E04_P3-G12_LIG94_8_2"	"PA-1"
"1771"	"C06_E05_P1-H03_LIG105_8_2"	"SR-2"
"1772"	"C06_E05_P3-H03_LIG230_8_2"	"SR-2"
"1773"	"C06_E06_P3-H02_LIG194_8_2"	"SR-2"
"1774"	"C06_E10_P3-G12_LIG96_8_2"	"SI-2"
"1775"	"C06_E11_P3-H02_LIG77_8_2"	"PA-1"
"1776"	"C10_A02_P1-H03_LIG98_8_2"	"SI-2"
"1777"	"C10_A03_P1-H04_LIG138_8_2"	"SR-2"
"1778"	"C10_A03_P3-H01_LIG269_8_2"	"SR-2"
"1779"	"C10_A05_P1-H04_LIG39_8_2"	"SI-2"
"1780"	"C10_A06_P3-H01_LIG80_8_2"	"SR-2"
"1781"	"C10_A10_P3-G12_LIG199_8_2"	"SI-2"
"1782"	"C10_A10_P3-H01_LIG252_8_2"	"SI-2"
"1783"	"C10_A11_P3-H01_LIG11_8_2"	"SI-2"
"1784"	"C10_A12_P1-H03_LIG172_8_2"	"PA-1"
"1785"	"C10_A12_P1-H03_LIG259_8_2"	"PA-1"
"1786"	"C11_B02_P3-H02_LIG144_8_2"	"SR-2"
"1787"	"C11_B02_P3-H03_LIG221_8_2"	"SR-2"
"1788"	"C11_B03_P3-H01_LIG337_8_2"	"SR-2"
"1789"	"C11_B04_P1-H03_LIG236_8_2"	"SR-2"
"1790"	"C11_B07_P1-H03_LIG207_8_2"	"SR-2"
"1791"	"C11_B08_P1-H03_LIG369_8_2"	"SI-2"
"1792"	"C11_F02_P1-H03_LIG314_8_2"	"PA-1"
"1793"	"C11_F02_P1-H04_LIG171_8_2"	"SI-2"
"1794"	"C11_F02_P3-G12_LIG201_8_2"	"SI-2"
"1795"	"C11_F02_P3-H02_LIG346_8_2"	"SI-2"
"1796"	"C11_F03_P3-H01_LIG195_8_2"	"SI-2"
"1797"	"C11_F04_P1-H03_LIG78_8_2"	"SI-2"
"1798"	"C11_F05_P1-H04_LIG108_8_2"	"SR-2"
"1799"	"C11_F06_P3-G12_LIG52_8_2"	"SR-2"
"1800"	"C11_F07_P1-H03_LIG68_8_2"	"SR-2"
"1801"	"C11_F07_P3-H03_LIG197_8_2"	"SI-2"
"1802"	"C11_F08_P3-G12_LIG304_8_2"	"SI-2"
"1803"	"C11_F10_P1-H03_LIG63_8_2"	"PA-1"
"1804"	"C11_F12_P1-H04_LIG177_8_2"	"SI-2"
"1805"	"C12_G02_P1-H03_LIG191_8_2"	"SI-2"
"1806"	"C12_G02_P3-H02_LIG207_8_2"	"SR-2"
"1807"	"C12_G05_P1-H04_LIG10_8_2"	"SR-2"
"1808"	"C12_G07_P1-H03_LIG364_8_2"	"SR-2"
"1809"	"C12_G07_P3-G12_LIG131_8_2"	"SI-2"
"1810"	"C12_G08_P3-H01_LIG99_8_2"	"SR-2"
"1811"	"C12_G12_P1-H03_LIG258_8_2"	"PA-1"
"1812"	"D02_B01_P3-G12_LIG304_8_2"	"SR-2"
"1813"	"D02_B01_P3-H01_LIG94_8_2"	"SI-2"
"1814"	"D02_B02_P3-G12_LIG377_8_2"	"PA-1"
"1815"	"D02_B03_P3-H02_LIG140_8_2"	"SR-2"
"1816"	"D02_B04_P3-H03_LIG336_8_2"	"SR-2"
"1817"	"D02_B05_P1-H04_LIG242_8_2"	"SR-2"
"1818"	"D02_B05_P3-H01_LIG24_8_2"	"PA-1"
"1819"	"D02_B06_P1-H04_LIG41_8_2"	"SR-2"
"1820"	"D02_B07_P3-H01_LIG185_8_2"	"SI-2"
"1821"	"D02_B07_P3-H03_LIG144_8_2"	"PA-1"
"1822"	"D02_B08_P3-H02_LIG6_8_2"	"SI-2"
"1823"	"D02_B09_P1-H03_LIG314_8_2"	"SR-2"
"1824"	"D02_B09_P3-G12_LIG255_8_2"	"PA-1"
"1825"	"D02_B11_P1-H03_LIG1_8_2"	"SI-2"
"1826"	"D02_B11_P1-H04_LIG200_8_2"	"SI-2"
"1827"	"D03_C01_P3-H01_LIG317_8_2"	"SR-2"
"1828"	"D03_C02_P3-H01_LIG58_8_2"	"SR-2"
"1829"	"D03_C02_P3-H02_LIG161_8_2"	"PA-1"
"1830"	"D03_C04_P3-H01_LIG78_8_2"	"SI-2"
"1831"	"D03_C05_P1-H04_LIG40_8_2"	"SR-2"
"1832"	"D03_C06_P1-H04_LIG251_8_2"	"SR-2"
"1833"	"D03_C06_P3-H01_LIG230_8_2"	"PA-1"
"1834"	"D03_C09_P3-H03_LIG154_8_2"	"PA-1"
"1835"	"D03_C10_P1-H04_LIG128_8_2"	"SI-2"
"1836"	"D03_C10_P3-G12_LIG364_8_2"	"SR-2"
"1837"	"D06_E01_P1-H03_LIG27_8_2"	"SI-2"
"1838"	"D06_E03_P1-H04_LIG270_8_2"	"PA-1"
"1839"	"D06_E03_P3-G12_LIG19_8_2"	"SR-2"
"1840"	"D06_E04_P1-H04_LIG13_8_2"	"PA-1"
"1841"	"D06_E04_P3-H03_LIG318_8_2"	"SR-2"
"1842"	"D06_E06_P3-H03_LIG108_8_2"	"SI-2"
"1843"	"D06_E09_P3-H03_LIG253_8_2"	"SR-2"
"1844"	"D06_E10_P1-H03_LIG299_8_2"	"PA-1"
"1845"	"D10_A01_P3-G12_LIG18_8_2"	"PA-1"
"1846"	"D10_A01_P3-H01_LIG178_8_2"	"PA-1"
"1847"	"D10_A01_P3-H01_LIG224_8_2"	"PA-1"
"1848"	"D10_A02_P3-G12_LIG71_8_2"	"SI-2"
"1849"	"D10_A03_P1-H03_LIG128_8_2"	"SI-2"
"1850"	"D10_A03_P3-H03_LIG126_8_2"	"SR-2"
"1851"	"D10_A04_P1-H04_LIG104_8_2"	"PA-1"
"1852"	"D10_A04_P3-H02_LIG185_8_2"	"SR-2"
"1853"	"D10_A05_P3-H03_LIG203_8_2"	"PA-1"
"1854"	"D10_A07_P3-G12_LIG290_8_2"	"SI-2"
"1855"	"D10_A08_P1-H04_LIG310_8_2"	"SI-2"
"1856"	"D10_A08_P3-H03_LIG138_8_2"	"SR-2"
"1857"	"D10_A10_P1-H03_LIG133_8_2"	"SR-2"
"1858"	"D10_A10_P1-H04_LIG17_8_2"	"SI-2"
"1859"	"D10_A10_P1-H04_LIG52_8_2"	"PA-1"
"1860"	"D10_A10_P3-G12_LIG338_8_2"	"SR-2"
"1861"	"D10_A10_P3-H01_LIG156_8_2"	"SR-2"
"1862"	"D10_A10_P3-H02_LIG44_8_2"	"PA-1"
"1863"	"D11_B01_P1-H03_LIG209_8_2"	"SR-2"
"1864"	"D11_B03_P3-H01_LIG136_8_2"	"PA-1"
"1865"	"D11_B05_P3-H02_LIG75_8_2"	"PA-1"
"1866"	"D11_B09_P1-H03_LIG50_8_2"	"SI-2"
"1867"	"D11_B09_P3-G12_LIG121_8_2"	"SR-2"
"1868"	"D11_B09_P3-H01_LIG345_8_2"	"SR-2"
"1869"	"D11_B10_P3-G12_LIG248_8_2"	"SR-2"
"1870"	"D11_B11_P3-H01_LIG343_8_2"	"SI-2"
"1871"	"D11_F01_P1-H04_LIG110_8_2"	"SR-2"
"1872"	"D11_F02_P3-H02_LIG314_8_2"	"PA-1"
"1873"	"D11_F05_P1-H03_LIG4_8_2"	"SI-2"
"1874"	"D11_F06_P3-H02_LIG310_8_2"	"SR-2"
"1875"	"D11_F10_P3-H02_LIG205_8_2"	"SR-2"
"1876"	"D11_F11_P3-H01_LIG10_8_2"	"SR-2"
"1877"	"D11_F11_P3-H01_LIG194_8_2"	"SR-2"
"1878"	"D12_G02_P3-H01_LIG273_8_2"	"PA-1"
"1879"	"D12_G03_P1-H03_LIG199_8_2"	"SI-2"
"1880"	"D12_G08_P3-H02_LIG273_8_2"	"SI-2"
"1881"	"D12_G09_P3-H01_LIG291_8_2"	"PA-1"
"1882"	"D12_G11_P1-H04_LIG59_8_2"	"SI-2"
"1883"	"D12_G12_P3-H02_LIG198_8_2"	"SR-2"
"1884"	"E02_B01_P3-H02_LIG197_8_2"	"SR-2"
"1885"	"E02_B01_P3-H02_LIG384_8_2"	"SI-2"
"1886"	"E02_B03_P3-G12_LIG182_8_2"	"SR-2"
"1887"	"E02_B05_P1-H03_LIG165_8_2"	"SR-2"
"1888"	"E02_B05_P3-H01_LIG22_8_2"	"SR-2"
"1889"	"E02_B06_P1-H03_LIG82_8_2"	"SR-2"
"1890"	"E02_B09_P3-G12_LIG227_8_2"	"SI-2"
"1891"	"E02_B10_P1-H03_LIG382_8_2"	"SI-2"
"1892"	"E02_B11_P3-H03_LIG250_8_2"	"PA-1"
"1893"	"E03_C01_P1-H03_LIG68_8_2"	"SR-2"
"1894"	"E03_C01_P3-H02_LIG196_8_2"	"PA-1"
"1895"	"E03_C04_P1-H03_LIG100_8_2"	"PA-1"
"1896"	"E03_C04_P3-H02_LIG365_8_2"	"SR-2"
"1897"	"E03_C05_P1-H03_LIG168_8_2"	"PA-1"
"1898"	"E03_C07_P3-G12_LIG9_8_2"	"SR-2"
"1899"	"E03_C08_P3-H01_LIG320_8_2"	"SI-2"
"1900"	"E03_C09_P3-H01_LIG42_8_2"	"SI-2"
"1901"	"E03_C09_P3-H03_LIG159_8_2"	"PA-1"
"1902"	"E03_C12_P1-H03_LIG175_8_2"	"PA-1"
"1903"	"E05_D02_P1-H04_LIG118_8_2"	"SR-2"
"1904"	"E05_D03_P1-H04_LIG311_8_2"	"SI-2"
"1905"	"E05_D03_P3-H03_LIG243_8_2"	"PA-1"
"1906"	"E05_D05_P3-H02_LIG214_8_2"	"SI-2"
"1907"	"E05_D07_P3-H01_LIG64_8_2"	"SR-2"
"1908"	"E05_D07_P3-H02_LIG62_8_2"	"PA-1"
"1909"	"E05_D11_P1-H04_LIG130_8_2"	"PA-1"
"1910"	"E05_D11_P1-H04_LIG355_8_2"	"SI-2"
"1911"	"E05_D12_P3-H03_LIG208_8_2"	"PA-1"
"1912"	"E06_E01_P1-H03_LIG373_8_2"	"SR-2"
"1913"	"E06_E02_P1-H03_LIG192_8_2"	"SR-2"
"1914"	"E06_E02_P3-H03_LIG93_8_2"	"SI-2"
"1915"	"E06_E03_P1-H03_LIG2_8_2"	"SR-2"
"1916"	"E06_E03_P3-G12_LIG85_8_2"	"SR-2"
"1917"	"E06_E04_P1-H04_LIG354_8_2"	"SI-2"
"1918"	"E06_E06_P1-H04_LIG183_8_2"	"SR-2"
"1919"	"E06_E08_P1-H03_LIG146_8_2"	"SR-2"
"1920"	"E06_E09_P3-H02_LIG12_8_2"	"SI-2"
"1921"	"E06_E11_P1-H04_LIG230_8_2"	"SR-2"
"1922"	"E10_A04_P1-H03_LIG103_8_2"	"SI-2"
"1923"	"E10_A04_P3-H01_LIG97_8_2"	"PA-1"
"1924"	"E10_A04_P3-H03_LIG23_8_2"	"SI-2"
"1925"	"E10_A06_P3-H01_LIG360_8_2"	"PA-1"
"1926"	"E10_A07_P1-H03_LIG145_8_2"	"SR-2"
"1927"	"E10_A07_P1-H04_LIG228_8_2"	"SR-2"
"1928"	"E10_A09_P1-H04_LIG274_8_2"	"SI-2"
"1929"	"E10_A09_P3-H01_LIG126_8_2"	"SI-2"
"1930"	"E10_A10_P1-H03_LIG18_8_2"	"SR-2"
"1931"	"E10_A12_P3-G12_LIG54_8_2"	"SR-2"
"1932"	"E11_B01_P3-H02_LIG129_8_2"	"PA-1"
"1933"	"E11_B03_P3-G12_LIG361_8_2"	"SI-2"
"1934"	"E11_B09_P1-H04_LIG30_8_2"	"SR-2"
"1935"	"E11_B12_P1-H04_LIG302_8_2"	"SI-2"
"1936"	"E11_F01_P1-H03_LIG105_8_2"	"PA-1"
"1937"	"E11_F02_P1-H03_LIG64_8_2"	"PA-1"
"1938"	"E11_F04_P3-G12_LIG339_8_2"	"SI-2"
"1939"	"E11_F05_P3-G12_LIG28_8_2"	"SI-2"
"1940"	"E11_F05_P3-H01_LIG37_8_2"	"PA-1"
"1941"	"E11_F10_P3-H01_LIG309_8_2"	"SR-2"
"1942"	"E11_F10_P3-H02_LIG240_8_2"	"SI-2"
"1943"	"E11_F11_P1-H03_LIG102_8_2"	"SR-2"
"1944"	"E11_F11_P1-H03_LIG54_8_2"	"SR-2"
"1945"	"E11_F12_P1-H04_LIG36_8_2"	"SR-2"
"1946"	"E11_F12_P3-H02_LIG362_8_2"	"PA-1"
"1947"	"E12_G10_P1-H04_LIG124_8_2"	"SI-2"
"1948"	"F02_B01_P1-H03_LIG96_8_2"	"PA-1"
"1949"	"F02_B04_P3-G12_LIG48_8_2"	"SI-2"
"1950"	"F02_B04_P3-H03_LIG15_8_2"	"SR-2"
"1951"	"F02_B05_P1-H04_LIG234_8_2"	"PA-1"
"1952"	"F02_B06_P1-H04_LIG1_8_2"	"SR-2"
"1953"	"F02_B07_P1-H03_LIG343_8_2"	"PA-1"
"1954"	"F02_B08_P1-H03_LIG343_8_2"	"SI-2"
"1955"	"F02_B10_P3-H02_LIG164_8_2"	"PA-1"
"1956"	"F02_B11_P3-G12_LIG15_8_2"	"SI-2"
"1957"	"F02_B11_P3-G12_LIG41_8_2"	"PA-1"
"1958"	"F02_B11_P3-H01_LIG38_8_2"	"PA-1"
"1959"	"F02_B12_P1-H03_LIG17_8_2"	"SR-2"
"1960"	"F02_B12_P3-H01_LIG162_8_2"	"SR-2"
"1961"	"F02_B12_P3-H03_LIG229_8_2"	"SR-2"
"1962"	"F03_C04_P3-H01_LIG48_8_2"	"PA-1"
"1963"	"F03_C09_P1-H04_LIG261_8_2"	"SR-2"
"1964"	"F03_C11_P1-H04_LIG117_8_2"	"SI-2"
"1965"	"F03_C12_P1-H04_LIG12_8_2"	"SR-2"
"1966"	"F05_D04_P1-H03_LIG23_8_2"	"SI-2"
"1967"	"F05_D07_P1-H03_LIG149_8_2"	"PA-1"
"1968"	"F05_D11_P3-G12_LIG72_8_2"	"SR-2"
"1969"	"F05_D11_P3-H02_LIG354_8_2"	"SI-2"
"1970"	"F05_D12_P1-H04_LIG342_8_2"	"PA-1"
"1971"	"F06_E03_P3-H03_LIG150_8_2"	"SI-2"
"1972"	"F06_E04_P3-H02_LIG72_8_2"	"SR-2"
"1973"	"F06_E08_P1-H04_LIG370_8_2"	"SI-2"
"1974"	"F06_E09_P3-H02_LIG236_8_2"	"SI-2"
"1975"	"F06_E10_P1-H03_LIG213_8_2"	"SR-2"
"1976"	"F06_E10_P3-H03_LIG357_8_2"	"SI-2"
"1977"	"F06_E11_P3-H02_LIG338_8_2"	"SR-2"
"1978"	"F06_E12_P3-H02_LIG56_8_2"	"SI-2"
"1979"	"F06_E12_P3-H03_LIG267_8_2"	"PA-1"
"1980"	"F10_A01_P1-H04_LIG61_8_2"	"PA-1"
"1981"	"F10_A02_P3-H02_LIG90_8_2"	"SR-2"
"1982"	"F10_A04_P3-H02_LIG183_8_2"	"SR-2"
"1983"	"F10_A04_P3-H03_LIG362_8_2"	"SR-2"
"1984"	"F10_A05_P1-H03_LIG348_8_2"	"SR-2"
"1985"	"F10_A06_P1-H03_LIG227_8_2"	"SR-2"
"1986"	"F10_A06_P1-H04_LIG34_8_2"	"SR-2"
"1987"	"F10_A06_P3-G12_LIG379_8_2"	"SI-2"
"1988"	"F10_A06_P3-H01_LIG13_8_2"	"SR-2"
"1989"	"F10_A07_P1-H04_LIG98_8_2"	"SI-2"
"1990"	"F10_A11_P3-G12_LIG165_8_2"	"PA-1"
"1991"	"F10_A12_P1-H03_LIG153_8_2"	"SI-2"
"1992"	"F11_B01_P1-H03_LIG259_8_2"	"SR-2"
"1993"	"F11_B01_P3-H01_LIG4_8_2"	"PA-1"
"1994"	"F11_B02_P1-H04_LIG133_8_2"	"SI-2"
"1995"	"F11_B02_P3-H01_LIG3_8_2"	"SR-2"
"1996"	"F11_B02_P3-H02_LIG377_8_2"	"SI-2"
"1997"	"F11_B04_P3-H03_LIG267_8_2"	"PA-1"
"1998"	"F11_B05_P3-H02_LIG100_8_2"	"SI-2"
"1999"	"F11_B06_P3-H02_LIG136_8_2"	"SR-2"
"2000"	"F11_B07_P3-H01_LIG115_8_2"	"SR-2"
"2001"	"F11_B09_P1-H04_LIG102_8_2"	"SI-2"
"2002"	"F11_B09_P3-H01_LIG17_8_2"	"SR-2"
"2003"	"F11_B10_P3-G12_LIG197_8_2"	"SR-2"
"2004"	"F11_F01_P3-H01_LIG339_8_2"	"SI-2"
"2005"	"F11_F03_P1-H04_LIG63_8_2"	"SI-2"
"2006"	"F11_F03_P3-H01_LIG50_8_2"	"SI-2"
"2007"	"F11_F05_P1-H03_LIG141_8_2"	"SI-2"
"2008"	"F11_F05_P3-H01_LIG334_8_2"	"SR-2"
"2009"	"F11_F06_P3-H03_LIG180_8_2"	"SI-2"
"2010"	"F11_F07_P1-H03_LIG5_8_2"	"SI-2"
"2011"	"F11_F07_P3-H03_LIG5_8_2"	"SR-2"
"2012"	"F11_F09_P3-H02_LIG341_8_2"	"PA-1"
"2013"	"F11_F10_P3-H01_LIG36_8_2"	"SI-2"
"2014"	"F11_F11_P3-G12_LIG255_8_2"	"SR-2"
"2015"	"F11_F11_P3-H01_LIG13_8_2"	"PA-1"
"2016"	"F12_G05_P3-H01_LIG323_8_2"	"PA-1"
"2017"	"G02_B05_P1-H03_LIG213_8_2"	"SI-2"
"2018"	"G02_B05_P1-H03_LIG68_8_2"	"SR-2"
"2019"	"G02_B05_P3-H02_LIG208_8_2"	"PA-1"
"2020"	"G02_B07_P3-H01_LIG188_8_2"	"SI-2"
"2021"	"G02_B07_P3-H02_LIG27_8_2"	"SI-2"
"2022"	"G02_B07_P3-H03_LIG249_8_2"	"PA-1"
"2023"	"G02_B09_P3-G12_LIG211_8_2"	"SR-2"
"2024"	"G02_B09_P3-G12_LIG313_8_2"	"PA-1"
"2025"	"G02_B09_P3-H01_LIG303_8_2"	"SI-2"
"2026"	"G02_B12_P1-H03_LIG295_8_2"	"SI-2"
"2027"	"G02_B12_P3-H03_LIG355_8_2"	"SI-2"
"2028"	"G03_C03_P1-H03_LIG133_8_2"	"SI-2"
"2029"	"G03_C06_P3-G12_LIG15_8_2"	"SI-2"
"2030"	"G03_C06_P3-H02_LIG130_8_2"	"SI-2"
"2031"	"G03_C08_P1-H03_LIG209_8_2"	"SI-2"
"2032"	"G03_C08_P3-H01_LIG81_8_2"	"SR-2"
"2033"	"G03_C11_P1-H03_LIG22_8_2"	"SR-2"
"2034"	"G03_C11_P3-H01_LIG107_8_2"	"SR-2"
"2035"	"G05_D01_P3-H01_LIG205_8_2"	"PA-1"
"2036"	"G06_E01_P1-H04_LIG133_8_2"	"SR-2"
"2037"	"G06_E03_P1-H03_LIG160_8_2"	"SR-2"
"2038"	"G06_E05_P3-H02_LIG80_8_2"	"SR-2"
"2039"	"G06_E06_P1-H04_LIG87_8_2"	"SI-2"
"2040"	"G06_E10_P1-H03_LIG41_8_2"	"SR-2"
"2041"	"G06_E11_P3-H01_LIG94_8_2"	"SR-2"
"2042"	"G06_E12_P3-H03_LIG63_8_2"	"SR-2"
"2043"	"G10_A01_P3-G12_LIG76_8_2"	"SR-2"
"2044"	"G10_A02_P1-H03_LIG131_8_2"	"SI-2"
"2045"	"G10_A04_P3-G12_LIG106_8_2"	"SR-2"
"2046"	"G10_A06_P1-H03_LIG106_8_2"	"SI-2"
"2047"	"G10_A06_P3-G12_LIG12_8_2"	"SI-2"
"2048"	"G10_A09_P3-H02_LIG40_8_2"	"PA-1"
"2049"	"G10_A10_P3-H02_LIG320_8_2"	"SR-2"
"2050"	"G10_A11_P3-H01_LIG206_8_2"	"SR-2"
"2051"	"G11_B01_P1-H04_LIG357_8_2"	"SI-2"
"2052"	"G11_B01_P1-H04_LIG78_8_2"	"SI-2"
"2053"	"G11_B01_P3-H01_LIG186_8_2"	"SR-2"
"2054"	"G11_B01_P3-H03_LIG1_8_2"	"SI-2"
"2055"	"G11_B02_P1-H04_LIG88_8_2"	"SR-2"
"2056"	"G11_B02_P3-H01_LIG378_8_2"	"SR-2"
"2057"	"G11_B03_P1-H04_LIG251_8_2"	"SR-2"
